Data,11,gyroscope_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|53|57|61|65|69|73|77|81|85|89|93|97|101|105|109|113|117",ms,gyro_x,"33698|33646|33557|33438|33295|33143|32988|32825|32655|32477|32290|32093|31897|31766|31630|31540|31504|31513|31572|31680|31791|31904|32008|32087|32130|32138|32121|32085|32044|32010",counts,gyro_y,"33548|33475|33367|33240|33117|33014|32922|32836|32756|32690|32641|32583|32509|32460|32419|32397|32397|32413|32441|32477|32513|32549|32588|32643|32708|32776|32845|32912|32981|33047",counts,gyro_z,"29308|29522|29828|30219|30717|31282|31886|32526|33172|33799|34409|34990|35532|35902|36337|36700|36987|37214|37408|37522|37501|37379|37169|36869|36510|36099|35639|35157|34681|34230",counts,timestamp_ms,"523",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|53|57|61|65|69|73|77|81|85|89|93|97|101|105|109|113|117",ms,accel_x,"33049|33072|33069|33058|33053|33053|33065|33075|33071|33087|33118|33138|33142|33140|33126|33112|33102|33075|33049|33023|32984|32941|32911|32889|32871|32865|32857|32866|32881|32898",counts,accel_y,"32083|32070|32049|32028|32005|31985|31967|31951|31937|31950|31983|32015|32053|32086|32129|32174|32232|32289|32312|32304|32272|32232|32193|32162|32143|32139|32166|32225|32308|32414",counts,accel_z,"30932|30959|30971|30945|30909|30864|30821|30790|30760|30760|30771|30756|30724|30694|30651|30631|30615|30578|30517|30451|30409|30373|30342|30320|30301|30288|30296|30324|30346|30363",counts,timestamp_ms,"523",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|53|57|61|65|69|73|77|81|85|89|93|97|101|105|109|113|117",ms,mag_x,"32493|32574|32588|32560|32582|32578|32581|32547|32480|32533|32553|32547|32564|32585|32580|32586|32525|32542|32595|32584|32623|32649|32623|32651|32582|32547|32631|32630|32606|32639",counts,mag_y,"33027|33077|33105|33098|33103|33099|33098|33073|33032|33050|33074|33089|33093|33101|33097|33094|33052|33040|33076|33093|33109|33125|33110|33124|33079|33033|33081|33108|33094|33101",counts,mag_z,"33093|33061|33056|33065|33064|33065|33057|33074|33097|33081|33067|33068|33063|33058|33061|33068|33088|33084|33069|33070|33056|33042|33046|33046|33078|33090|33059|33051|33062|33062",counts,timestamp_ms,"523",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"31996|32018|32081|32175|32310|32477|32662|32857|33058|33263|33460|33636|33780|33873|33911|33896|33836|33733|33602|33452|33290|33126|32967|32819|32682|32554|32411|32252|32101|31969",counts,gyro_y,"33107|33145|33149|33123|33081|33035|32973|32878|32761|32640|32542|32492|32479|32483|32493|32507|32526|32557|32597|32637|32670|32695|32710|32716|32725|32732|32730|32738|32780|32845",counts,gyro_z,"33817|33448|33139|32905|32741|32634|32581|32571|32589|32617|32644|32657|32654|32645|32641|32648|32671|32713|32774|32842|32912|32980|33041|33093|33138|33177|33201|33200|33136|33004",counts,timestamp_ms,"644",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"32931|32970|33002|33015|33025|33044|33052|33039|33009|32947|32888|32856|32843|32844|32854|32870|32884|32900|32915|32922|32930|32937|32945|32951|32967|32987|32957|32896|32854|32811",counts,accel_y,"32537|32669|32786|32888|32980|33045|33073|33066|33015|32923|32810|32691|32561|32430|32311|32203|32104|32028|31972|31926|31891|31865|31855|31861|31873|31895|31904|31917|31967|32036",counts,accel_z,"30395|30436|30473|30481|30490|30513|30508|30479|30428|30345|30263|30196|30150|30117|30090|30079|30068|30059|30070|30090|30117|30156|30191|30220|30251|30280|30265|30233|30243|30305",counts,timestamp_ms,"644",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32628|32644|32590|32533|32593|32601|32599|32623|32624|32621|32620|32520|32549|32617|32606|32611|32611|32606|32612|32530|32523|32607|32634|32615|32661|32640|32650|32613|32536|32591",counts,mag_y,"33097|33098|33060|33021|33044|33072|33090|33098|33094|33093|33087|33022|33024|33074|33094|33092|33096|33092|33094|33045|33016|33068|33107|33103|33127|33124|33127|33095|33034|33049",counts,mag_z,"33061|33054|33079|33096|33074|33063|33063|33056|33055|33051|33062|33098|33087|33062|33063|33062|33054|33058|33054|33082|33094|33063|33052|33058|33042|33040|33038|33061|33087|33069",counts,timestamp_ms,"644",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"31852|31732|31613|31518|31449|31400|31380|31382|31405|31436|31477|31530|31600|31684|31780|31882|31987|32085|32161|32218|32268|32317|32362|32397|32427|32456|32489|32522|32551|32570",counts,gyro_y,"32904|32954|33001|33052|33100|33132|33152|33155|33139|33106|33056|32992|32913|32838|32781|32733|32689|32659|32644|32633|32625|32630|32648|32672|32718|32773|32812|32843|32885|32923",counts,gyro_z,"32831|32625|32390|32143|31910|31719|31589|31518|31501|31544|31640|31785|31973|32190|32425|32664|32891|33100|33288|33456|33589|33680|33717|33683|33558|33316|32953|32478|31915|31301",counts,timestamp_ms,"764",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"32752|32687|32638|32604|32576|32554|32540|32526|32508|32503|32506|32500|32498|32499|32491|32478|32474|32477|32475|32464|32456|32458|32451|32426|32421|32451|32480|32520|32603|32700",counts,accel_y,"32106|32194|32306|32447|32596|32736|32871|32998|33122|33232|33334|33430|33509|33562|33583|33575|33555|33520|33463|33398|33340|33284|33213|33122|33011|32873|32730|32617|32541|32498",counts,accel_z,"30398|30479|30563|30655|30740|30818|30890|30962|31026|31079|31121|31145|31136|31117|31108|31105|31101|31097|31101|31092|31061|31015|30956|30917|30921|30958|30996|31003|30978|30934",counts,timestamp_ms,"764",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32599|32595|32621|32614|32630|32600|32516|32576|32619|32613|32627|32649|32633|32652|32579|32556|32616|32618|32625|32664|32676|32685|32637|32564|32613|32631|32620|32640|32640|32638",counts,mag_y,"33072|33087|33094|33092|33098|33073|33013|33034|33065|33084|33095|33096|33094|33100|33048|33023|33055|33084|33094|33109|33120|33122|33087|33017|33041|33080|33091|33098|33093|33091",counts,mag_z,"33062|33063|33056|33055|33056|33069|33094|33076|33064|33063|33057|33059|33057|33050|33082|33087|33063|33057|33059|33047|33042|33043|33061|33092|33072|33057|33060|33050|33054|33055",counts,timestamp_ms,"764",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"32562|32542|32521|32496|32464|32437|32425|32434|32470|32528|32592|32643|32669|32671|32645|32591|32508|32392|32228|32028|31807|31567|31331|31109|30909|30759|30662|30609|30583|30577",counts,gyro_y,"32933|32927|32928|32931|32918|32874|32815|32766|32737|32711|32652|32559|32422|32247|32070|31925|31829|31771|31718|31642|31552|31475|31407|31329|31246|31184|31169|31188|31226|31279",counts,gyro_z,"30665|30003|29319|28644|28013|27450|26986|26629|26382|26249|26227|26318|26515|26819|27234|27738|28329|28993|29702|30420|31105|31733|32284|32754|33116|33332|33385|33303|33120|32856",counts,timestamp_ms,"884",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"32762|32811|32859|32892|32907|32900|32881|32870|32863|32861|32870|32880|32871|32845|32812|32790|32794|32820|32828|32802|32762|32721|32686|32652|32619|32590|32568|32533|32499|32493",counts,accel_y,"32462|32435|32440|32469|32528|32621|32720|32799|32846|32853|32822|32762|32695|32633|32568|32494|32415|32324|32230|32145|32096|32080|32086|32106|32142|32219|32325|32447|32582|32713",counts,accel_z,"30883|30852|30870|30943|31001|31015|31009|31011|31044|31109|31183|31249|31266|31230|31155|31071|31017|31003|30999|30973|30958|30960|30972|30964|30909|30840|30780|30744|30745|30768",counts,timestamp_ms,"884",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"13",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32644|32550|32578|32647|32629|32648|32673|32658|32655|32571|32572|32641|32640|32649|32657|32617|32625|32592|32526|32581|32594|32588|32611|32623|32637|32607|32523|32582|32635|32622",counts,mag_y,"33095|33036|33033|33080|33097|33112|33135|33128|33122|33072|33052|33095|33132|33145|33139|33121|33123|33100|33053|33076|33100|33118|33127|33130|33134|33122|33058|33073|33121|33140",counts,mag_z,"33054|33085|33077|33058|33060|33054|33040|33043|33045|33078|33083|33052|33041|33036|33039|33048|33048|33067|33087|33068|33060|33054|33047|33045|33046|33054|33081|33066|33045|33041",counts,timestamp_ms,"884",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|81|85|89|93|97|101|105|109|113|117",ms,gyro_x,"30593|30627|30692|30790|30925|31095|31295|31514|31724|31911|32061|32174|32244|32265|32245|32199|32138|32080|32036|32008|31980|31940|31896|31851|31813|31794|31800|31823|31865|31924",counts,gyro_y,"31327|31348|31346|31343|31354|31379|31401|31407|31381|31340|31311|31304|31315|31340|31370|31392|31404|31414|31429|31433|31424|31398|31358|31314|31281|31258|31258|31290|31364|31449",counts,gyro_z,"32526|32150|31759|31382|31054|30813|30668|30608|30620|30677|30760|30850|30940|31025|31103|31175|31239|31285|31313|31328|31347|31385|31440|31519|31620|31795|32008|32163|32302|32438",counts,timestamp_ms,"4",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|81|85|89|93|97|101|105|109|113|117",ms,accel_x,"32506|32508|32497|32489|32481|32467|32438|32394|32330|32267|32214|32169|32136|32118|32117|32127|32139|32156|32163|32163|32160|32149|32134|32117|32099|32078|32037|32010|32009|31997",counts,accel_y,"32845|32981|33114|33247|33366|33451|33491|33477|33418|33332|33243|33167|33113|33063|33010|32953|32909|32891|32891|32909|32942|33005|33076|33172|33288|33363|33420|33477|33544|33613",counts,accel_z,"30787|30796|30778|30746|30720|30701|30711|30749|30791|30808|30804|30801|30801|30806|30835|30869|30893|30926|30964|30994|31025|31057|31054|31018|30963|30913|30877|30855|30813|30749",counts,timestamp_ms,"4",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|81|85|89|93|97|101|105|109|113|117",ms,mag_x,"32646|32697|32673|32695|32622|32579|32642|32632|32630|32663|32640|32655|32625|32548|32600|32646|32625|32636|32645|32644|32651|32589|32550|32620|32634|32646|32654|32635|32649|32564",counts,mag_y,"33154|33185|33174|33183|33138|33094|33130|33149|33157|33173|33166|33173|33151|33097|33119|33163|33175|33176|33173|33177|33187|33150|33109|33153|33190|33196|33199|33189|33194|33144",counts,mag_z,"33034|33021|33024|33014|33043|33056|33032|33034|33031|33019|33026|33021|33039|33064|33039|33030|33025|33012|33019|33018|33009|33034|33056|33027|33011|33009|33004|33002|33001|33032",counts,timestamp_ms,"4",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"31993|32064|32141|32228|32322|32416|32504|32587|32666|32751|32846|32953|33064|33166|33242|33283|33279|33234|33165|33082|32986|32891|32811|32753|32726|32734|32775|32834|32904|32976",counts,gyro_y,"31527|31616|31722|31848|31984|32115|32237|32337|32415|32471|32505|32517|32510|32497|32476|32434|32374|32312|32259|32209|32151|32074|31979|31879|31790|31719|31658|31612|31583|31565",counts,gyro_z,"32562|32652|32674|32617|32465|32222|31921|31603|31293|31029|30828|30690|30610|30579|30586|30614|30651|30691|30729|30764|30789|30811|30826|30839|30853|30874|30908|30960|31027|31114",counts,timestamp_ms,"125",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"31963|31927|31889|31858|31846|31851|31873|31915|31975|32043|32102|32155|32206|32250|32294|32331|32354|32372|32388|32405|32412|32387|32338|32283|32230|32181|32128|32082|32042|32008",counts,accel_y,"33651|33656|33627|33590|33563|33547|33548|33563|33576|33573|33543|33490|33413|33328|33247|33172|33109|33058|33028|33036|33067|33110|33154|33197|33244|33281|33312|33337|33342|33349",counts,accel_z,"30691|30641|30614|30621|30651|30695|30748|30797|30842|30886|30918|30938|30949|30978|31006|31014|31007|30986|30975|30976|30985|31003|30998|30971|30943|30912|30873|30831|30791|30710",counts,timestamp_ms,"125",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32581|32629|32615|32641|32707|32684|32689|32615|32550|32632|32649|32625|32650|32645|32648|32618|32537|32588|32608|32596|32612|32626|32621|32624|32534|32552|32607|32598|32594|32655",counts,mag_y,"33134|33165|33185|33208|33248|33232|33231|33190|33133|33171|33209|33210|33214|33213|33218|33191|33139|33160|33196|33212|33220|33224|33212|33218|33166|33158|33189|33210|33227|33261",counts,mag_z,"33032|33010|33011|33004|32976|32983|32982|33010|33037|33010|32998|33002|32999|33001|32994|33011|33040|33019|33000|33000|32995|32993|32997|32991|33020|33018|33000|32998|32992|32970",counts,timestamp_ms,"125",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,7,record,timestamp,"14",s,distance,"0.0",m,enhanced_altitude,"15.799999999999955",m,temperature,"22",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,barometer_data,timestamp,"13",s,baro_pres,"101132|101132|101129|101129|101132|101132|101132|101135|101135|101141|101141|101140|101140|101140|101139|101139|101137|101137|101137|101135|101135|101135|101135|101139|101139",Pa,timestamp_ms,"394",ms,sample_time_offset,"0|40|80|120|160|200|240|280|320|360|400|440|480|520|560|600|640|680|720|760|800|840|880|921|960",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"33032|33076|33119|33159|33199|33233|33256|33263|33254|33234|33216|33204|33201|33208|33215|33213|33199|33172|33139|33105|33069|33037|33013|33016|33045|33075|33080|33051|32991|32912",counts,gyro_y,"31559|31584|31645|31708|31756|31803|31855|31910|31974|32042|32105|32165|32231|32295|32341|32370|32391|32412|32439|32475|32518|32552|32574|32594|32606|32622|32670|32767|32914|33115",counts,gyro_z,"31222|31354|31529|31718|31856|31898|31813|31609|31338|31048|30776|30559|30396|30272|30182|30133|30110|30113|30134|30173|30251|30374|30544|30747|30931|31070|31178|31256|31302|31316",counts,timestamp_ms,"245",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"31980|31965|31956|31912|31833|31749|31686|31654|31666|31704|31727|31742|31768|31803|31829|31844|31853|31852|31852|31869|31900|31927|31926|31866|31756|31624|31485|31359|31254|31165",counts,accel_y,"33387|33402|33348|33226|33047|32849|32697|32617|32591|32602|32626|32630|32623|32623|32629|32642|32663|32698|32743|32781|32828|32871|32865|32816|32765|32732|32716|32721|32737|32767",counts,accel_z,"30614|30548|30522|30528|30551|30581|30604|30605|30583|30541|30483|30435|30410|30395|30365|30333|30314|30287|30261|30259|30258|30248|30270|30309|30312|30272|30200|30080|29979|29949",counts,timestamp_ms,"245",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32666|32654|32586|32525|32586|32607|32584|32610|32607|32622|32590|32499|32542|32578|32562|32575|32604|32614|32641|32552|32521|32577|32569|32557|32585|32606|32622|32520|32458|32537",counts,mag_y,"33268|33267|33230|33168|33194|33236|33235|33240|33242|33253|33236|33174|33181|33209|33230|33246|33256|33265|33280|33225|33197|33227|33247|33249|33272|33282|33283|33229|33173|33205",counts,mag_z,"32965|32966|32989|33017|32997|32981|32986|32983|32984|32974|32984|33015|33001|32990|32987|32980|32972|32962|32961|32993|32995|32979|32976|32979|32966|32957|32956|32986|33006|32985",counts,timestamp_ms,"245",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"32820|32719|32624|32555|32526|32559|32659|32809|32978|33141|33252|33279|33221|33084|32908|32699|32459|32215|31990|31808|31679|31618|31630|31703|31819|31955|32090|32216|32317|32389",counts,gyro_y,"33343|33572|33798|34015|34214|34395|34555|34694|34819|34938|35033|35083|35080|35054|35034|35010|34988|34981|34984|34997|35014|35031|35040|35039|35035|35045|35077|35123|35182|35261",counts,gyro_z,"31292|31231|31121|30971|30780|30550|30299|30050|29830|29649|29532|29507|29561|29655|29752|29845|29907|29932|29945|29969|30024|30105|30202|30304|30404|30494|30569|30622|30653|30670",counts,timestamp_ms,"365",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"31082|30994|30909|30832|30781|30788|30850|30939|31064|31231|31401|31535|31607|31643|31660|31648|31625|31603|31588|31573|31559|31542|31513|31473|31415|31368|31348|31337|31326|31319",counts,accel_y,"32804|32824|32802|32721|32599|32469|32338|32206|32084|31986|31905|31818|31746|31720|31719|31745|31822|31925|32043|32188|32320|32427|32506|32558|32589|32596|32589|32581|32567|32568",counts,accel_z,"29957|29985|30049|30153|30295|30433|30513|30542|30566|30623|30720|30823|30849|30854|30889|30889|30884|30889|30895|30900|30902|30911|30920|30919|30900|30870|30828|30787|30756|30708",counts,timestamp_ms,"365",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32566|32545|32563|32553|32567|32518|32443|32500|32521|32508|32544|32577|32557|32572|32474|32460|32513|32505|32500|32521|32524|32534|32454|32415|32488|32505|32494|32525|32517|32514",counts,mag_y,"33245|33248|33247|33235|33248|33225|33162|33175|33206|33222|33244|33262|33247|33251|33184|33155|33179|33199|33200|33202|33202|33204|33148|33107|33145|33180|33180|33183|33180|33180",counts,mag_z,"32978|32982|32974|32980|32979|32990|33019|33004|32992|32992|32981|32970|32975|32978|33016|33022|33008|33009|33013|33006|33008|33006|33035|33048|33026|33021|33023|33020|33021|33018",counts,timestamp_ms,"365",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"32432|32450|32448|32428|32393|32350|32300|32241|32183|32127|32070|32015|31963|31917|31886|31863|31842|31825|31801|31761|31711|31649|31576|31502|31429|31359|31314|31276|31241|31216",counts,gyro_y,"35355|35475|35609|35737|35857|35988|36125|36259|36394|36519|36617|36681|36711|36714|36697|36661|36593|36502|36398|36295|36192|36096|36012|35918|35801|35675|35593|35530|35484|35491",counts,gyro_z,"30690|30734|30800|30871|30936|30976|30975|30948|30915|30889|30874|30875|30893|30930|30996|31099|31248|31445|31686|31948|32214|32482|32752|33022|33284|33531|33693|33838|34001|34127",counts,timestamp_ms,"485",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"31334|31354|31353|31331|31318|31330|31368|31441|31547|31674|31776|31873|31985|32078|32175|32290|32407|32514|32588|32651|32718|32786|32857|32917|32940|32928|32914|32900|32888|32887",counts,accel_y,"32582|32589|32569|32521|32476|32443|32422|32407|32390|32389|32401|32426|32464|32506|32552|32605|32657|32702|32732|32762|32793|32824|32855|32881|32900|32915|32929|32951|32982|32986",counts,accel_z,"30646|30612|30605|30605|30606|30607|30614|30621|30650|30712|30783|30829|30849|30849|30855|30869|30858|30838|30830|30822|30807|30801|30811|30848|30873|30859|30828|30771|30669|30608",counts,timestamp_ms,"485",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32501|32417|32462|32489|32480|32494|32502|32514|32521|32431|32432|32500|32500|32508|32559|32555|32586|32515|32428|32495|32504|32494|32520|32528|32551|32526|32450|32444|32511|32528",counts,mag_y,"33161|33093|33102|33128|33143|33144|33144|33143|33141|33081|33053|33089|33111|33118|33136|33127|33144|33095|33014|33040|33068|33071|33076|33072|33083|33058|32999|32978|33013|33046",counts,mag_z,"33034|33066|33050|33036|33038|33034|33033|33034|33035|33068|33075|33055|33052|33047|33032|33036|33028|33054|33087|33066|33057|33063|33055|33052|33049|33064|33090|33094|33072|33063",counts,timestamp_ms,"485",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,11,gyroscope_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,gyro_x,"31202|31187|31147|31101|31075|31073|31105|31168|31256|31378|31515|31658|31797|31910|31988|32029|32035|32010|31964|31912|31850|31791|31730|31662|31585|31500|31409|31327|31263|31222",counts,gyro_y,"35542|35614|35705|35761|35760|35728|35675|35593|35471|35320|35167|35029|34915|34825|34762|34721|34687|34644|34591|34533|34461|34372|34273|34168|34055|33940|33824|33697|33569|33461",counts,gyro_z,"34217|34266|34275|34260|34233|34202|34183|34175|34180|34189|34194|34191|34178|34148|34108|34062|34023|34008|34028|34093|34200|34344|34518|34709|34914|35130|35341|35541|35724|35875",counts,timestamp_ms,"605",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,12,accelerometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,accel_x,"32880|32880|32895|32932|32992|33067|33167|33264|33340|33398|33435|33459|33473|33478|33487|33512|33544|33564|33579|33597|33613|33624|33626|33621|33608|33594|33605|33617|33624|33643",counts,accel_y,"32958|32914|32879|32879|32908|32940|32963|32971|32968|32964|32960|32949|32932|32917|32905|32906|32925|32951|32981|33007|33024|33031|33025|33009|32983|32947|32910|32873|32832|32797",counts,accel_z,"30641|30739|30821|30884|30932|30965|31022|31083|31106|31109|31105|31102|31096|31099|31119|31149|31172|31185|31192|31191|31183|31185|31199|31217|31236|31264|31276|31262|31241|31243",counts,timestamp_ms,"605",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,13,magnetometer_data,timestamp,"14",s,sample_time_offset,"0|4|8|12|16|20|24|28|32|36|40|44|48|52|56|60|64|68|72|76|80|84|88|92|96|100|104|108|112|116",ms,mag_x,"32536|32545|32540|32543|32467|32462|32539|32541|32542|32602|32598|32607|32560|32488|32536|32552|32543|32572|32563|32563|32562|32465|32501|32566|32555|32561|32576|32571|32582|32501",counts,mag_y,"33050|33046|33040|33039|32982|32951|32994|33018|33020|33043|33043|33043|33009|32949|32961|32993|32997|33001|33000|32999|32986|32921|32925|32965|32981|32979|32987|32988|32989|32933",counts,mag_z,"33063|33060|33062|33061|33090|33096|33072|33067|33065|33054|33055|33046|33068|33098|33081|33064|33071|33064|33061|33056|33063|33097|33088|33073|33070|33068|33061|33060|33059|33092",counts,timestamp_ms,"605",ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
